report_date,published_at,serie,casa_de_bolsa,remanente_ultimo,remanente_presente,acciones_tesoreria_ultimo,acciones_tesoreria_presente,acciones_circulacion_ultimo,acciones_circulacion_presente,pdf_url,pdf_sha256,fetched_at_utc
2022-07-22,2022-07-22T17:32,A,,29368342022,29318533491,0,0,493337486,493337486,https://www.bmv.com.mx/docs-pub/recompra/recompra_1207475_1.pdf,d261087935f8fb0055520bf2beaa882db4e789eb13bf0fb2507ddc159856c8cc,
2022-07-22,2022-07-22T17:32,AA,,29368342022,29318533491,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1207475_1.pdf,d261087935f8fb0055520bf2beaa882db4e789eb13bf0fb2507ddc159856c8cc,
2022-07-22,2022-07-22T17:32,L,INBUR,29368342022,29318533491,2589260649,2591860649,42773965054,42771365054,https://www.bmv.com.mx/docs-pub/recompra/recompra_1207475_1.pdf,d261087935f8fb0055520bf2beaa882db4e789eb13bf0fb2507ddc159856c8cc,
2022-07-29,2022-07-29T16:15,A,,29011317305,28991865217,0,0,493337486,493337486,https://www.bmv.com.mx/docs-pub/recompra/recompra_1209707_1.pdf,4cac791221064d53e6d7e1ae51a9de5768005a921ab5def2da996875efa89d67,
2022-07-29,2022-07-29T16:15,AA,,29011317305,28991865217,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1209707_1.pdf,4cac791221064d53e6d7e1ae51a9de5768005a921ab5def2da996875efa89d67,
2022-07-29,2022-07-29T16:15,L,INBUR,29011317305,28991865217,2608260649,2609260649,42754965054,42753965054,https://www.bmv.com.mx/docs-pub/recompra/recompra_1209707_1.pdf,4cac791221064d53e6d7e1ae51a9de5768005a921ab5def2da996875efa89d67,
2022-08-05,2022-08-05T16:14,A,,28804754108,28730837429,0,0,493294980,493294980,https://www.bmv.com.mx/docs-pub/recompra/recompra_1211385_1.pdf,3960071277140e56c22a44f1fc8ab318b772936392bd750bad593a26b4428eb2,
2022-08-05,2022-08-05T16:14,AA,,28804754108,28730837429,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1211385_1.pdf,3960071277140e56c22a44f1fc8ab318b772936392bd750bad593a26b4428eb2,
2022-08-05,2022-08-05T16:14,L,INBUR,28804754108,28730837429,2619260649,2623260649,42744007560,42740007560,https://www.bmv.com.mx/docs-pub/recompra/recompra_1211385_1.pdf,3960071277140e56c22a44f1fc8ab318b772936392bd750bad593a26b4428eb2,
2022-08-12,2022-08-12T16:27,A,,28580456649,28541915167,0,0,493294980,493294980,https://www.bmv.com.mx/docs-pub/recompra/recompra_1212743_1.pdf,529728e7a9eaffbc6884c4cadf10cd6e9dcb1be91a00fc5c4e3f0486f4890ee8,
2022-08-12,2022-08-12T16:27,AA,,28580456649,28541915167,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1212743_1.pdf,529728e7a9eaffbc6884c4cadf10cd6e9dcb1be91a00fc5c4e3f0486f4890ee8,
2022-08-12,2022-08-12T16:27,L,INBUR,28580456649,28541915167,2631260649,2633260649,42732007560,42730007560,https://www.bmv.com.mx/docs-pub/recompra/recompra_1212743_1.pdf,529728e7a9eaffbc6884c4cadf10cd6e9dcb1be91a00fc5c4e3f0486f4890ee8,
2022-08-19,2022-08-19T17:04,A,,28329546712,28291037492,0,0,493294980,493294980,https://www.bmv.com.mx/docs-pub/recompra/recompra_1214056_1.pdf,f72ee59e81dbc00933ee953dbf94fab6a166cf0e89bb1f68074da02425104c25,
2022-08-19,2022-08-19T17:04,AA,,28329546712,28291037492,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1214056_1.pdf,f72ee59e81dbc00933ee953dbf94fab6a166cf0e89bb1f68074da02425104c25,
2022-08-19,2022-08-19T17:04,L,INBUR,28329546712,28291037492,2644260649,2646260549,42719007560,42717007660,https://www.bmv.com.mx/docs-pub/recompra/recompra_1214056_1.pdf,f72ee59e81dbc00933ee953dbf94fab6a166cf0e89bb1f68074da02425104c25,
2022-08-26,2022-08-26T16:32,A,,28009041615,27900483040,0,0,493294980,493294980,https://www.bmv.com.mx/docs-pub/recompra/recompra_1215684_1.pdf,ce079ed7b9244e41994d48bf52898321099994cbe7e7aaad2b6931807bbcab58,
2022-08-26,2022-08-26T16:32,AA,,28009041615,27900483040,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1215684_1.pdf,ce079ed7b9244e41994d48bf52898321099994cbe7e7aaad2b6931807bbcab58,
2022-08-26,2022-08-26T16:32,L,INBUR,28009041615,27900483040,2661260649,2667260649,42702007560,42696007560,https://www.bmv.com.mx/docs-pub/recompra/recompra_1215684_1.pdf,ce079ed7b9244e41994d48bf52898321099994cbe7e7aaad2b6931807bbcab58,
2022-08-31,2022-08-31T16:59,A,,27668075760,27468395527,0,0,493294980,493294980,https://www.bmv.com.mx/docs-pub/recompra/recompra_1216507_1.pdf,f0b957993da651e7107f8194c253447e1a4824c2da33ffc4ec5ffd1f3cbfcd40,
2022-08-31,2022-08-31T16:59,AA,,27668075760,27468395527,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1216507_1.pdf,f0b957993da651e7107f8194c253447e1a4824c2da33ffc4ec5ffd1f3cbfcd40,
2022-08-31,2022-08-31T16:59,L,INBUR,27668075760,27468395527,2680260649,2691830649,42683007560,42671437560,https://www.bmv.com.mx/docs-pub/recompra/recompra_1216507_1.pdf,f0b957993da651e7107f8194c253447e1a4824c2da33ffc4ec5ffd1f3cbfcd40,
2022-09-02,2022-09-02T21:05,A,,27332550270,27218508641,0,0,492600924,492600924,https://www.bmv.com.mx/docs-pub/recompra/recompra_1217336_1.pdf,a11913dd7418e81fd20cc84fab6814cd3f72489c22ff8c29b7cce68273316798,
2022-09-02,2022-09-02T21:05,AA,,27332550270,27218508641,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1217336_1.pdf,a11913dd7418e81fd20cc84fab6814cd3f72489c22ff8c29b7cce68273316798,
2022-09-02,2022-09-02T21:05,L,INBUR,27332550270,27218508641,2699741241,2706260649,42664221024,42657701616,https://www.bmv.com.mx/docs-pub/recompra/recompra_1217336_1.pdf,a11913dd7418e81fd20cc84fab6814cd3f72489c22ff8c29b7cce68273316798,
2022-09-09,2022-09-09T16:55,A,,26593106545,26472087437,0,0,492600924,492600924,https://www.bmv.com.mx/docs-pub/recompra/recompra_1218695_1.pdf,be5cfeafe19772378c857d019799cde952e2676e400dc880dde93bf02a3e32c4,
2022-09-09,2022-09-09T16:55,AA,,26593106545,26472087437,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1218695_1.pdf,be5cfeafe19772378c857d019799cde952e2676e400dc880dde93bf02a3e32c4,
2022-09-09,2022-09-09T16:55,L,INBUR,26593106545,26472087437,2742260649,2749259377,42621701616,42614702888,https://www.bmv.com.mx/docs-pub/recompra/recompra_1218695_1.pdf,be5cfeafe19772378c857d019799cde952e2676e400dc880dde93bf02a3e32c4,
2022-09-15,2022-09-15T16:03,A,,26110018257,25990724860,0,0,492600924,492600924,https://www.bmv.com.mx/docs-pub/recompra/recompra_1219813_1.pdf,cc66dd01fdf8f0d7557282dfbd0a08fe454ee94630aceeddda7efd4276988713,
2022-09-15,2022-09-15T16:03,AA,,26110018257,25990724860,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1219813_1.pdf,cc66dd01fdf8f0d7557282dfbd0a08fe454ee94630aceeddda7efd4276988713,
2022-09-15,2022-09-15T16:03,L,INBUR,26110018257,25990724860,2770260649,2777260649,42593701616,42586701616,https://www.bmv.com.mx/docs-pub/recompra/recompra_1219813_1.pdf,cc66dd01fdf8f0d7557282dfbd0a08fe454ee94630aceeddda7efd4276988713,
2022-09-23,2022-09-23T16:55,A,,25854635840,25837037300,0,0,492600924,492600924,https://www.bmv.com.mx/docs-pub/recompra/recompra_1221740_1.pdf,0bff31c4d799c6db56d32ba5b32b651ed7add779fd29fa7e3495e80a79a9b10e,
2022-09-23,2022-09-23T16:55,AA,,25854635840,25837037300,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1221740_1.pdf,0bff31c4d799c6db56d32ba5b32b651ed7add779fd29fa7e3495e80a79a9b10e,
2022-09-23,2022-09-23T16:55,L,INBUR,25854635840,25837037300,2785260649,2786260649,42578701616,42577701616,https://www.bmv.com.mx/docs-pub/recompra/recompra_1221740_1.pdf,0bff31c4d799c6db56d32ba5b32b651ed7add779fd29fa7e3495e80a79a9b10e,
2022-09-30,2022-09-30T17:19,A,,25814965407,25702567722,0,0,492600924,492600924,https://www.bmv.com.mx/docs-pub/recompra/recompra_1223041_1.pdf,5842574f528f933b0b7761954bb4dafa6d499d50a3266850700d1d9aa48e0670,
2022-09-30,2022-09-30T17:19,AA,,25814965407,25702567722,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1223041_1.pdf,5842574f528f933b0b7761954bb4dafa6d499d50a3266850700d1d9aa48e0670,
2022-09-30,2022-09-30T17:19,L,INBUR,25814965407,25702567722,2787510649,2794260649,42576451616,42569701616,https://www.bmv.com.mx/docs-pub/recompra/recompra_1223041_1.pdf,5842574f528f933b0b7761954bb4dafa6d499d50a3266850700d1d9aa48e0670,
2022-10-07,2022-10-07T17:25,A,,25419496580,25312614980,0,0,490580551,490580551,https://www.bmv.com.mx/docs-pub/recompra/recompra_1224674_1.pdf,6f9cfa1f86fa48ed77579b9aa7dff2083c624586a70e2c9e176c0d42725c0c05,
2022-10-07,2022-10-07T17:25,AA,,25419496580,25312614980,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1224674_1.pdf,6f9cfa1f86fa48ed77579b9aa7dff2083c624586a70e2c9e176c0d42725c0c05,
2022-10-07,2022-10-07T17:25,L,INBUR,25419496580,25312614980,2811263739,2817760649,42554718899,42548221989,https://www.bmv.com.mx/docs-pub/recompra/recompra_1224674_1.pdf,6f9cfa1f86fa48ed77579b9aa7dff2083c624586a70e2c9e176c0d42725c0c05,
2022-10-14,2022-10-14T17:05,A,,25122094645,25089272827,0,0,490580551,490580551,https://www.bmv.com.mx/docs-pub/recompra/recompra_1225811_1.pdf,a801520c1271c3abe8b6e421af922443aaa392d24eab11b30347ac05112042e9,
2022-10-14,2022-10-14T17:05,AA,,25122094645,25089272827,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1225811_1.pdf,a801520c1271c3abe8b6e421af922443aaa392d24eab11b30347ac05112042e9,
2022-10-14,2022-10-14T17:05,L,INBUR,25122094645,25089272827,2829260649,2831260649,42536721989,42534721989,https://www.bmv.com.mx/docs-pub/recompra/recompra_1225811_1.pdf,a801520c1271c3abe8b6e421af922443aaa392d24eab11b30347ac05112042e9,
2022-10-21,2022-10-21T17:03,A,,24806544645,24721911752,0,0,490580551,490580551,https://www.bmv.com.mx/docs-pub/recompra/recompra_1227454_1.pdf,292ac528cafb84fcb362a20c5b735189283369425e5984fbc20c685bbd998b06,
2022-10-21,2022-10-21T17:03,AA,,24806544645,24721911752,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1227454_1.pdf,292ac528cafb84fcb362a20c5b735189283369425e5984fbc20c685bbd998b06,
2022-10-21,2022-10-21T17:03,L,INBUR,24806544645,24721911752,2848260649,2853260649,42517721989,42512721989,https://www.bmv.com.mx/docs-pub/recompra/recompra_1227454_1.pdf,292ac528cafb84fcb362a20c5b735189283369425e5984fbc20c685bbd998b06,
2022-10-28,2022-10-28T17:05,A,,24415514664,24341502801,0,0,490580551,490580551,https://www.bmv.com.mx/docs-pub/recompra/recompra_1229520_1.pdf,19ca388b2fa97199f7dd7a69b697ccbf1fa8b484a181382f7a27f840fbb6f63c,
2022-10-28,2022-10-28T17:05,AA,,24415514664,24341502801,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1229520_1.pdf,19ca388b2fa97199f7dd7a69b697ccbf1fa8b484a181382f7a27f840fbb6f63c,
2022-10-28,2022-10-28T17:05,L,INBUR,24415514664,24341502801,2870260649,2874260649,42495721989,42491721989,https://www.bmv.com.mx/docs-pub/recompra/recompra_1229520_1.pdf,19ca388b2fa97199f7dd7a69b697ccbf1fa8b484a181382f7a27f840fbb6f63c,
2022-10-31,2022-10-31T15:27,A,,24341502801,24267080452,0,0,490580551,490580551,https://www.bmv.com.mx/docs-pub/recompra/recompra_1229792_1.pdf,706a2388b8471f9cd0f9b8e7ee432e6eb622d9092c85a37086b0630c4126bcab,
2022-10-31,2022-10-31T15:27,AA,,24341502801,24267080452,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1229792_1.pdf,706a2388b8471f9cd0f9b8e7ee432e6eb622d9092c85a37086b0630c4126bcab,
2022-10-31,2022-10-31T15:27,L,INBUR,24341502801,24267080452,2874260649,2878260649,42491721989,42487721989,https://www.bmv.com.mx/docs-pub/recompra/recompra_1229792_1.pdf,706a2388b8471f9cd0f9b8e7ee432e6eb622d9092c85a37086b0630c4126bcab,
2022-11-04,2022-11-04T15:53,A,,24116468194,24077826032,0,0,490155528,490155528,https://www.bmv.com.mx/docs-pub/recompra/recompra_1230966_1.pdf,75f1f1dc3878648f3cc2c5fc2ade86c5d0193ba5a2c7581b17249463285386c1,
2022-11-04,2022-11-04T15:53,AA,,24116468194,24077826032,0,0,20554697460,20554697460,https://www.bmv.com.mx/docs-pub/recompra/recompra_1230966_1.pdf,75f1f1dc3878648f3cc2c5fc2ade86c5d0193ba5a2c7581b17249463285386c1,
2022-11-04,2022-11-04T15:53,L,INBUR,24116468194,24077826032,2886260649,2888260649,42480147012,42478147012,https://www.bmv.com.mx/docs-pub/recompra/recompra_1230966_1.pdf,75f1f1dc3878648f3cc2c5fc2ade86c5d0193ba5a2c7581b17249463285386c1,
2022-11-11,2022-11-11T16:25,A,,23881778072,23822648648,0,0,490155528,490155528,https://www.bmv.com.mx/docs-pub/recompra/recompra_1232299_1.pdf,b9e4411b7413c8cf7749543e2f127c2d212fdd7715a5af3ff55f472ae2be2d03,
